,date_time,T,p,rh,Vpact,wv,rho
349,03.01.2024 10:20:00,9.92,968.15,76.43,9.35,6.94,1187.11
350,03.01.2024 10:30:00,9.94,968.2,76.23,9.33,7.4,1187.09
351,03.01.2024 10:40:00,9.9,968.2,76.76,9.37,6.98,1187.24
352,03.01.2024 10:50:00,9.85,968.33,76.98,9.37,6.24,1187.61
353,03.01.2024 11:00:00,9.83,968.28,76.87,9.34,7.18,1187.65
354,03.01.2024 11:10:00,9.86,968.3,76.86,9.36,7.36,1187.54
355,03.01.2024 11:20:00,9.82,968.22,76.79,9.33,7.56,1187.62
356,03.01.2024 11:30:00,9.74,968.16,77.39,9.35,7.26,1187.87
357,03.01.2024 11:40:00,9.77,968.08,77.6,9.39,7.48,1187.63
358,03.01.2024 11:50:00,9.8,968.09,78.04,9.47,6.51,1187.48
359,03.01.2024 12:00:00,9.83,968.05,78.76,9.57,5.79,1187.26
360,03.01.2024 12:10:00,9.94,967.85,78.67,9.63,6.79,1186.52
361,03.01.2024 12:20:00,9.93,967.89,78.65,9.62,6.81,1186.62
362,03.01.2024 12:30:00,10.14,967.96,77.6,9.63,5.5,1185.82
363,03.01.2024 12:40:00,9.88,968.28,82.1,10.01,4.56,1187.13
364,03.01.2024 12:50:00,8.97,968.16,87.1,9.99,5.21,1190.82
365,03.01.2024 13:00:00,8.77,967.91,83.1,9.4,3.51,1191.63
366,03.01.2024 13:10:00,8.95,967.84,80.9,9.27,2.64,1190.84
367,03.01.2024 13:20:00,9.64,967.74,79.6,9.55,3.66,1187.68
368,03.01.2024 13:30:00,9.93,967.77,78.78,9.64,4.35,1186.46
369,03.01.2024 13:40:00,10.46,967.71,76.08,9.65,3.62,1184.17
370,03.01.2024 13:50:00,10.84,967.49,73.57,9.57,5.4,1182.35
371,03.01.2024 14:00:00,10.67,967.52,74.46,9.57,5.43,1183.09
372,03.01.2024 14:10:00,10.73,967.62,72.9,9.41,4.23,1183.04
373,03.01.2024 14:20:00,11.14,967.68,68.91,9.14,2.7,1181.53
374,03.01.2024 14:30:00,11.36,967.54,67.43,9.08,3.23,1180.48
375,03.01.2024 14:40:00,11.02,967.65,67.93,8.94,3.82,1182.09
376,03.01.2024 14:50:00,10.72,967.76,69.65,8.99,5.62,1183.45
377,03.01.2024 15:00:00,10.49,967.76,73.05,9.28,6.77,1184.27
378,03.01.2024 15:10:00,9.97,967.91,77.3,9.48,5.6,1186.54
379,03.01.2024 15:20:00,9.57,967.91,79.78,9.53,4.51,1188.2
380,03.01.2024 15:30:00,9.51,967.92,78.41,9.33,3.12,1188.55
381,03.01.2024 15:40:00,9.6,967.84,76.62,9.17,3.46,1188.15
382,03.01.2024 15:50:00,9.62,967.88,76.2,9.13,3.14,1188.13
383,03.01.2024 16:00:00,9.68,967.94,75.8,9.12,3.39,1187.96
384,03.01.2024 16:10:00,9.63,967.92,76.4,9.16,2.95,1188.13
385,03.01.2024 16:20:00,9.65,967.88,76.62,9.2,3.78,1187.98
386,03.01.2024 16:30:00,9.65,967.9,77.03,9.25,4.22,1187.98
387,03.01.2024 16:40:00,9.57,967.89,77.99,9.31,4.41,1188.27
388,03.01.2024 16:50:00,9.47,967.81,78.91,9.36,3.9,1188.57
389,03.01.2024 17:00:00,9.4,967.69,79.35,9.37,4.2,1188.71
390,03.01.2024 17:10:00,9.35,967.65,79.68,9.38,3.63,1188.87
391,03.01.2024 17:20:00,9.33,967.53,79.53,9.35,4.06,1188.82
392,03.01.2024 17:30:00,9.33,967.6,79.43,9.33,2.91,1188.91
393,03.01.2024 17:40:00,9.27,967.63,79.84,9.34,2.94,1189.2
394,03.01.2024 17:50:00,9.23,967.63,80.1,9.35,3.28,1189.36
395,03.01.2024 18:00:00,9.18,967.55,80.2,9.33,1.91,1189.49
396,03.01.2024 18:10:00,9.18,967.54,79.74,9.28,3.14,1189.5
397,03.01.2024 18:20:00,9.16,967.55,79.57,9.24,3.45,1189.61
398,03.01.2024 18:30:00,9.23,967.55,78.99,9.22,4.4,1189.33
399,03.01.2024 18:40:00,9.14,967.42,81.3,9.43,3.63,1189.45
400,03.01.2024 18:50:00,8.97,967.41,83.4,9.57,4.02,1190.09
401,03.01.2024 19:00:00,8.97,967.31,83.4,9.57,3.17,1189.96
402,03.01.2024 19:10:00,8.95,967.21,82.9,9.5,3.53,1189.96
403,03.01.2024 19:20:00,9.03,967.23,81.6,9.4,3.33,1189.69
404,03.01.2024 19:30:00,9.01,967.21,81.1,9.33,1.66,1189.78
405,03.01.2024 19:40:00,9.02,967.14,80.3,9.24,1.49,1189.7
406,03.01.2024 19:50:00,9.14,967.1,79.35,9.21,1.95,1189.16
407,03.01.2024 20:00:00,9.24,967.09,78.62,9.18,3.03,1188.73
408,03.01.2024 20:10:00,9.32,967.17,78.06,9.17,3.86,1188.5
409,03.01.2024 20:20:00,9.36,967.13,77.81,9.16,3.55,1188.29
410,03.01.2024 20:30:00,9.26,967.04,78.26,9.15,3.63,1188.6
411,03.01.2024 20:40:00,9.17,966.93,78.57,9.13,4.33,1188.85
412,03.01.2024 20:50:00,9.05,966.98,78.98,9.11,1.97,1189.43
413,03.01.2024 21:00:00,8.95,967.01,78.76,9.02,2.07,1189.93
414,03.01.2024 21:10:00,8.89,966.97,78.9,9.0,3.37,1190.15
415,03.01.2024 21:20:00,8.79,966.88,79.83,9.05,3.74,1190.44
416,03.01.2024 21:30:00,8.67,966.86,81.1,9.11,3.7,1190.89
417,03.01.2024 21:40:00,8.63,966.91,82.1,9.2,3.85,1191.08
418,03.01.2024 21:50:00,8.61,966.95,82.2,9.2,3.63,1191.21
419,03.01.2024 22:00:00,8.74,966.98,80.7,9.11,5.32,1190.74
420,03.01.2024 22:10:00,8.79,967.07,80.2,9.09,6.57,1190.65
421,03.01.2024 22:20:00,8.67,967.08,80.0,8.99,6.21,1191.22
422,03.01.2024 22:30:00,8.56,967.08,79.71,8.89,6.15,1191.73
423,03.01.2024 22:40:00,8.42,967.12,78.91,8.72,6.84,1192.45
424,03.01.2024 22:50:00,8.22,967.34,78.74,8.58,5.74,1193.63
425,03.01.2024 23:00:00,8.04,967.39,79.2,8.53,5.36,1194.49
426,03.01.2024 23:10:00,7.84,967.43,79.43,8.44,4.38,1195.44
427,03.01.2024 23:20:00,7.7,967.43,79.81,8.39,4.38,1196.06
428,03.01.2024 23:30:00,7.66,967.56,79.99,8.39,3.61,1196.37
429,03.01.2024 23:40:00,7.62,967.67,80.4,8.41,2.42,1196.68
430,03.01.2024 23:50:00,7.69,967.71,80.4,8.45,2.47,1196.43
431,04.01.2024 00:00:00,7.73,967.72,80.5,8.49,1.68,1196.21
432,04.01.2024 00:10:00,7.75,967.67,81.0,8.55,2.05,1196.06
433,04.01.2024 00:20:00,7.82,967.65,81.5,8.64,2.35,1195.71
434,04.01.2024 00:30:00,7.82,967.73,82.8,8.78,2.47,1195.73
435,04.01.2024 00:40:00,7.83,967.8,83.6,8.87,2.54,1195.74
436,04.01.2024 00:50:00,7.95,967.83,83.3,8.91,2.49,1195.24
437,04.01.2024 01:00:00,8.04,967.78,82.9,8.93,2.12,1194.78
438,04.01.2024 01:10:00,8.22,967.77,81.4,8.87,3.17,1194.03
439,04.01.2024 01:20:00,8.52,967.72,79.19,8.81,4.37,1192.73
440,04.01.2024 01:30:00,8.75,967.67,77.63,8.77,4.36,1191.71
441,04.01.2024 01:40:00,8.82,967.65,76.68,8.71,5.13,1191.42
442,04.01.2024 01:50:00,8.82,967.7,76.45,8.68,2.62,1191.49
443,04.01.2024 02:00:00,8.81,967.69,76.2,8.65,3.41,1191.54
444,04.01.2024 02:10:00,8.77,967.71,75.89,8.59,3.23,1191.76
445,04.01.2024 02:20:00,8.82,967.8,75.06,8.52,3.09,1191.69
446,04.01.2024 02:30:00,8.87,967.99,74.71,8.51,3.19,1191.72
447,04.01.2024 02:40:00,8.71,968.04,75.7,8.53,3.5,1192.45
448,04.01.2024 02:50:00,8.44,967.99,77.22,8.54,2.97,1193.52
449,04.01.2024 03:00:00,8.35,967.92,77.93,8.57,3.93,1193.81
450,04.01.2024 03:10:00,8.32,968.01,77.78,8.54,3.61,1194.06
451,04.01.2024 03:20:00,8.4,968.02,76.97,8.49,3.35,1193.75
452,04.01.2024 03:30:00,8.31,968.16,78.86,8.65,4.05,1194.24
453,04.01.2024 03:40:00,7.97,968.14,82.3,8.82,3.66,1195.56
454,04.01.2024 03:50:00,7.92,968.21,82.8,8.84,3.12,1195.86
455,04.01.2024 04:00:00,7.95,968.35,82.4,8.82,2.23,1195.91
456,04.01.2024 04:10:00,8.08,968.46,80.9,8.73,2.2,1195.54
457,04.01.2024 04:20:00,8.16,968.54,79.95,8.68,2.87,1195.33
458,04.01.2024 04:30:00,8.13,968.61,80.2,8.69,2.92,1195.54
459,04.01.2024 04:40:00,8.1,968.75,80.6,8.71,2.28,1195.83
460,04.01.2024 04:50:00,8.03,968.93,81.9,8.81,1.03,1196.3
461,04.01.2024 05:00:00,7.86,969.01,84.1,8.95,1.24,1197.05
462,04.01.2024 05:10:00,7.76,969.1,85.3,9.01,1.53,1197.55
463,04.01.2024 05:20:00,7.77,969.22,85.5,9.04,1.62,1197.66
464,04.01.2024 05:30:00,7.73,969.31,85.8,9.05,2.26,1197.93
465,04.01.2024 05:40:00,7.72,969.41,85.6,9.02,2.72,1198.11
466,04.01.2024 05:50:00,7.75,969.48,84.7,8.94,4.08,1198.11
467,04.01.2024 06:00:00,7.65,969.66,85.6,8.97,2.59,1198.77
468,04.01.2024 06:10:00,7.35,969.79,88.8,9.12,2.39,1200.11
469,04.01.2024 06:20:00,7.2,969.97,89.5,9.1,2.64,1201.02
470,04.01.2024 06:30:00,7.18,970.1,89.5,9.08,1.72,1201.28
471,04.01.2024 06:40:00,7.25,970.25,87.7,8.94,2.49,1201.23
472,04.01.2024 06:50:00,7.32,970.43,86.9,8.91,2.05,1201.15
473,04.01.2024 07:00:00,7.41,970.54,85.6,8.83,3.32,1200.95
474,04.01.2024 07:10:00,7.49,970.75,84.8,8.8,3.11,1200.86
475,04.01.2024 07:20:00,7.58,970.99,84.3,8.8,3.43,1200.78
476,04.01.2024 07:30:00,7.64,971.19,84.1,8.81,2.63,1200.77
477,04.01.2024 07:40:00,7.69,971.31,83.9,8.82,3.01,1200.71
478,04.01.2024 07:50:00,7.76,971.44,83.4,8.81,3.01,1200.55
479,04.01.2024 08:00:00,7.83,971.68,82.3,8.74,3.34,1200.59
480,04.01.2024 08:10:00,7.96,971.91,79.89,8.55,4.66,1200.44
481,04.01.2024 08:20:00,8.02,972.07,79.28,8.52,3.28,1200.37
482,04.01.2024 08:30:00,7.99,972.25,80.3,8.62,2.13,1200.69
483,04.01.2024 08:40:00,7.98,972.42,79.96,8.58,3.41,1200.95
484,04.01.2024 08:50:00,7.91,972.44,80.5,8.59,2.41,1201.28
485,04.01.2024 09:00:00,7.93,972.45,80.2,8.57,2.53,1201.22
486,04.01.2024 09:10:00,7.92,972.56,80.0,8.55,1.91,1201.38
487,04.01.2024 09:20:00,7.88,972.72,80.2,8.54,1.98,1201.78
488,04.01.2024 09:30:00,7.87,972.85,79.99,8.51,2.62,1201.97
489,04.01.2024 09:40:00,7.89,972.95,80.1,8.54,2.18,1202.02
490,04.01.2024 09:50:00,7.97,973.1,79.12,8.48,2.24,1201.88
491,04.01.2024 10:00:00,8.08,973.16,78.29,8.45,2.34,1201.5
492,04.01.2024 10:10:00,8.09,973.37,78.0,8.43,2.91,1201.73
493,04.01.2024 10:20:00,8.07,973.54,78.82,8.5,2.8,1201.99
494,04.01.2024 10:30:00,7.91,973.76,81.0,8.64,1.82,1202.89
495,04.01.2024 10:40:00,7.71,974.03,83.7,8.81,2.4,1204.0
496,04.01.2024 10:50:00,7.5,974.23,85.4,8.86,2.89,1205.14
497,04.01.2024 11:00:00,7.39,974.27,86.8,8.94,2.79,1205.6
498,04.01.2024 11:10:00,7.4,974.33,86.8,8.94,3.61,1205.64
499,04.01.2024 11:20:00,7.48,974.47,86.4,8.95,3.14,1205.45
500,04.01.2024 11:30:00,7.55,974.6,84.9,8.84,4.49,1205.37
501,04.01.2024 11:40:00,7.56,974.71,84.0,8.76,2.85,1205.49
502,04.01.2024 11:50:00,7.41,974.93,84.4,8.7,3.4,1206.45
503,04.01.2024 12:00:00,7.03,975.08,87.5,8.79,3.4,1208.24
504,04.01.2024 12:10:00,6.87,975.23,88.3,8.78,3.91,1209.11
505,04.01.2024 12:20:00,6.51,975.22,90.5,8.77,3.68,1210.65
506,04.01.2024 12:30:00,6.38,975.25,92.0,8.84,2.73,1211.24
507,04.01.2024 12:40:00,6.38,975.32,92.8,8.92,2.22,1211.27
508,04.01.2024 12:50:00,6.47,975.33,92.6,8.95,2.9,1210.89
509,04.01.2024 13:00:00,6.59,975.32,92.5,9.02,3.22,1210.32
510,04.01.2024 13:10:00,6.71,975.38,92.3,9.07,2.44,1209.84
511,04.01.2024 13:20:00,6.76,975.42,92.2,9.09,2.01,1209.68
512,04.01.2024 13:30:00,6.81,975.53,92.4,9.15,1.86,1209.57
513,04.01.2024 13:40:00,6.88,975.57,92.0,9.15,2.5,1209.32
514,04.01.2024 13:50:00,7.04,975.67,90.7,9.12,2.35,1208.79
515,04.01.2024 14:00:00,7.22,975.75,88.8,9.04,2.99,1208.13
516,04.01.2024 14:10:00,7.39,975.84,87.4,9.0,2.58,1207.55
517,04.01.2024 14:20:00,7.42,976.01,86.7,8.95,3.48,1207.62
518,04.01.2024 14:30:00,7.21,976.18,88.0,8.95,3.0,1208.75
519,04.01.2024 14:40:00,6.89,976.28,90.2,8.98,2.2,1210.24
520,04.01.2024 14:50:00,6.83,976.45,90.5,8.97,2.33,1210.69
521,04.01.2024 15:00:00,6.82,976.58,90.7,8.98,2.36,1210.94
522,04.01.2024 15:10:00,6.72,976.72,91.2,8.97,1.81,1211.53
523,04.01.2024 15:20:00,6.74,976.9,90.6,8.92,1.46,1211.71
524,04.01.2024 15:30:00,6.66,977.05,91.1,8.92,1.99,1212.22
525,04.01.2024 15:40:00,6.55,977.2,92.8,9.02,1.38,1212.83
526,04.01.2024 15:50:00,6.58,977.36,93.2,9.08,1.6,1212.87
527,04.01.2024 16:00:00,6.66,977.44,93.2,9.13,1.68,1212.6
528,04.01.2024 16:10:00,6.76,977.53,92.7,9.14,1.54,1212.3
529,04.01.2024 16:20:00,6.86,977.61,91.4,9.08,2.21,1211.99
530,04.01.2024 16:30:00,6.92,977.72,90.3,9.01,1.96,1211.87
531,04.01.2024 16:40:00,6.94,977.82,89.3,8.92,1.81,1211.96
532,04.01.2024 16:50:00,6.82,977.96,89.6,8.87,2.38,1212.68
533,04.01.2024 17:00:00,6.68,978.07,90.1,8.84,2.09,1213.43
534,04.01.2024 17:10:00,6.5,978.19,91.1,8.83,2.43,1214.37
535,04.01.2024 17:20:00,6.31,978.39,93.0,8.89,1.8,1215.42
536,04.01.2024 17:30:00,6.16,978.51,94.7,8.96,1.6,1216.19
537,04.01.2024 17:40:00,6.01,978.57,95.5,8.95,2.42,1216.91
538,04.01.2024 17:50:00,5.91,978.66,96.2,8.94,2.29,1217.49
539,04.01.2024 18:00:00,5.8,978.71,96.8,8.93,2.28,1218.04
540,04.01.2024 18:10:00,5.72,978.8,97.2,8.92,2.63,1218.49
541,04.01.2024 18:20:00,5.66,978.86,97.7,8.93,2.19,1218.83
542,04.01.2024 18:30:00,5.66,978.81,97.8,8.94,1.86,1218.78
543,04.01.2024 18:40:00,5.75,978.82,96.9,8.91,1.23,1218.39
544,04.01.2024 18:50:00,5.86,978.89,96.1,8.91,0.91,1217.98
545,04.01.2024 19:00:00,5.91,978.99,95.9,8.92,1.07,1217.9
546,04.01.2024 19:10:00,5.87,978.93,96.4,8.94,0.84,1218.0
547,04.01.2024 19:20:00,5.85,979.08,96.6,8.95,0.72,1218.25
548,04.01.2024 19:30:00,5.92,979.19,96.3,8.96,1.04,1218.09
549,04.01.2024 19:40:00,5.83,979.23,97.5,9.02,0.62,1218.51
550,04.01.2024 19:50:00,5.79,979.32,98.5,9.09,0.31,1218.74
551,04.01.2024 20:00:00,5.8,979.42,98.6,9.1,0.71,1218.84
552,04.01.2024 20:10:00,5.81,979.51,99.0,9.15,0.96,1218.86
553,04.01.2024 20:20:00,5.78,979.57,99.7,9.19,0.93,1219.08
554,04.01.2024 20:30:00,5.71,979.69,100.0,9.17,0.73,1219.52
555,04.01.2024 20:40:00,5.74,979.82,100.0,9.19,0.57,1219.56
556,04.01.2024 20:50:00,5.75,979.86,99.5,9.15,1.02,1219.57
557,04.01.2024 21:00:00,5.8,979.89,98.5,9.09,0.95,1219.41
558,04.01.2024 21:10:00,5.81,980.01,98.9,9.13,0.31,1219.5
559,04.01.2024 21:20:00,5.8,980.05,98.7,9.11,0.29,1219.61
560,04.01.2024 21:30:00,5.81,980.1,98.2,9.07,0.55,1219.67
561,04.01.2024 21:40:00,5.87,980.11,96.8,8.98,1.15,1219.44
562,04.01.2024 21:50:00,5.88,980.16,96.8,8.98,0.51,1219.48
563,04.01.2024 22:00:00,5.85,980.18,97.0,8.98,0.35,1219.63
564,04.01.2024 22:10:00,5.82,980.15,96.0,8.87,0.91,1219.78
565,04.01.2024 22:20:00,5.78,980.17,95.0,8.76,1.1,1220.0
566,04.01.2024 22:30:00,5.7,980.21,94.2,8.64,1.81,1220.46
567,04.01.2024 22:40:00,5.56,980.25,93.7,8.51,2.34,1221.19
568,04.01.2024 22:50:00,5.39,980.3,93.3,8.37,2.33,1222.05
569,04.01.2024 23:00:00,5.4,980.32,92.6,8.31,2.8,1222.07
570,04.01.2024 23:10:00,5.21,980.4,94.0,8.32,2.71,1223.02
571,04.01.2024 23:20:00,4.99,980.31,94.4,8.23,2.62,1223.91
572,04.01.2024 23:30:00,5.09,980.2,92.1,8.09,3.28,1223.38
573,04.01.2024 23:40:00,5.05,980.27,91.9,8.05,1.89,1223.7
574,04.01.2024 23:50:00,4.98,980.28,91.2,7.95,2.78,1224.07
575,05.01.2024 00:00:00,4.91,980.26,91.0,7.89,2.96,1224.37
576,05.01.2024 00:10:00,4.77,980.26,91.6,7.87,2.62,1225.0
577,05.01.2024 00:20:00,4.68,980.33,92.0,7.85,2.42,1225.47
578,05.01.2024 00:30:00,4.64,980.26,92.2,7.85,1.5,1225.55
579,05.01.2024 00:40:00,4.68,980.17,91.8,7.83,0.97,1225.3
580,05.01.2024 00:50:00,4.71,980.1,91.8,7.85,1.23,1225.06
581,05.01.2024 01:00:00,4.58,980.15,92.6,7.85,1.21,1225.7
582,05.01.2024 01:10:00,4.44,980.11,93.0,7.8,0.64,1226.29
583,05.01.2024 01:20:00,4.41,980.05,93.6,7.84,1.26,1226.31
584,05.01.2024 01:30:00,4.23,980.0,95.6,7.91,1.34,1227.03
585,05.01.2024 01:40:00,4.03,979.93,97.4,7.94,1.62,1227.81
586,05.01.2024 01:50:00,3.84,979.87,98.2,7.9,1.08,1228.61
587,05.01.2024 02:00:00,3.67,979.81,99.0,7.87,1.11,1229.3
588,05.01.2024 02:10:00,3.58,979.78,99.6,7.87,0.56,1229.65
589,05.01.2024 02:20:00,3.54,979.78,99.8,7.86,1.02,1229.81
590,05.01.2024 02:30:00,3.52,979.67,100.0,7.87,0.65,1229.78
591,05.01.2024 02:40:00,3.54,979.56,100.0,7.88,0.82,1229.54
592,05.01.2024 02:50:00,3.56,979.43,99.9,7.88,0.69,1229.28
593,05.01.2024 03:00:00,3.5,979.3,100.0,7.86,1.47,1229.4
594,05.01.2024 03:10:00,3.47,979.21,100.0,7.84,1.3,1229.44
595,05.01.2024 03:20:00,3.41,979.16,100.0,7.8,1.36,1229.67
596,05.01.2024 03:30:00,3.34,979.04,100.0,7.76,1.59,1229.85
597,05.01.2024 03:40:00,3.31,978.83,100.0,7.75,1.84,1229.7
598,05.01.2024 03:50:00,3.16,978.7,100.0,7.67,1.61,1230.24
599,05.01.2024 04:00:00,3.08,978.58,100.0,7.63,1.86,1230.46
600,05.01.2024 04:10:00,3.19,978.38,100.0,7.68,2.05,1229.72
601,05.01.2024 04:20:00,3.29,978.25,100.0,7.74,2.04,1229.08
602,05.01.2024 04:30:00,3.45,978.2,99.7,7.8,1.85,1228.29
603,05.01.2024 04:40:00,3.62,978.1,98.9,7.84,1.93,1227.37
604,05.01.2024 04:50:00,3.71,978.0,98.6,7.86,1.41,1226.82
605,05.01.2024 05:00:00,3.71,977.96,98.5,7.85,1.98,1226.77
606,05.01.2024 05:10:00,3.66,977.98,99.0,7.86,1.73,1227.03
607,05.01.2024 05:20:00,3.73,977.92,99.1,7.91,0.97,1226.62
608,05.01.2024 05:30:00,3.74,977.79,99.1,7.91,1.17,1226.43
609,05.01.2024 05:40:00,3.72,977.66,99.4,7.93,1.5,1226.33
610,05.01.2024 05:50:00,3.6,977.48,99.9,7.9,2.0,1226.66
611,05.01.2024 06:00:00,3.55,977.45,100.0,7.88,1.6,1226.84
612,05.01.2024 06:10:00,3.59,977.33,100.0,7.9,1.36,1226.53
613,05.01.2024 06:20:00,3.77,977.16,100.0,8.0,1.24,1225.47
614,05.01.2024 06:30:00,3.78,977.1,100.0,8.01,1.7,1225.33
615,05.01.2024 06:40:00,3.83,977.16,100.0,8.04,2.22,1225.17
616,05.01.2024 06:50:00,3.72,977.15,100.0,7.97,2.2,1225.69
617,05.01.2024 07:00:00,3.59,977.2,100.0,7.91,2.16,1226.33
618,05.01.2024 07:10:00,3.93,977.23,100.0,8.1,2.19,1224.79
619,05.01.2024 07:20:00,4.03,977.19,100.0,8.15,1.79,1224.28
620,05.01.2024 07:30:00,4.05,977.15,100.0,8.17,2.36,1224.11
621,05.01.2024 07:40:00,4.11,977.14,100.0,8.2,2.54,1223.8
622,05.01.2024 07:50:00,4.2,977.15,100.0,8.25,2.18,1223.4
623,05.01.2024 08:00:00,4.36,977.12,99.7,8.32,2.3,1222.65
624,05.01.2024 08:10:00,4.5,977.04,99.1,8.35,1.6,1221.91
625,05.01.2024 08:20:00,4.57,976.99,98.4,8.34,2.01,1221.54
626,05.01.2024 08:30:00,4.55,976.99,98.6,8.34,1.66,1221.63
627,05.01.2024 08:40:00,4.46,976.86,98.8,8.3,1.22,1221.89
628,05.01.2024 08:50:00,4.44,976.78,98.6,8.27,1.03,1221.89
629,05.01.2024 09:00:00,4.43,976.75,98.6,8.27,1.42,1221.88
630,05.01.2024 09:10:00,4.45,976.7,98.3,8.26,1.81,1221.74
631,05.01.2024 09:20:00,4.53,976.68,97.9,8.27,1.05,1221.35
632,05.01.2024 09:30:00,4.83,976.72,95.8,8.26,1.5,1220.11
633,05.01.2024 09:40:00,5.51,976.85,90.9,8.22,1.98,1217.32
634,05.01.2024 09:50:00,6.36,976.87,86.3,8.28,1.7,1213.59
635,05.01.2024 10:00:00,6.55,976.85,87.2,8.48,2.03,1212.66
636,05.01.2024 10:10:00,6.69,976.83,86.2,8.46,2.7,1212.03
637,05.01.2024 10:20:00,6.89,976.85,84.0,8.36,2.8,1211.26
638,05.01.2024 10:30:00,7.2,976.77,82.6,8.39,3.56,1209.8
639,05.01.2024 10:40:00,7.01,976.78,82.7,8.3,3.74,1210.68
640,05.01.2024 10:50:00,6.86,976.84,83.1,8.26,3.52,1211.39
641,05.01.2024 11:00:00,6.77,976.77,83.4,8.23,3.1,1211.72
642,05.01.2024 11:10:00,6.92,976.75,82.8,8.26,2.44,1211.05
643,05.01.2024 11:20:00,7.21,976.68,80.7,8.21,2.16,1209.72
644,05.01.2024 11:30:00,7.34,976.42,79.35,8.14,3.04,1208.87
645,05.01.2024 11:40:00,7.39,976.24,78.5,8.09,4.03,1208.44
646,05.01.2024 11:50:00,7.48,976.12,78.92,8.18,3.56,1207.86
647,05.01.2024 12:00:00,7.43,976.03,79.88,8.25,3.82,1207.95
648,05.01.2024 12:10:00,7.46,976.1,80.2,8.3,3.69,1207.86
649,05.01.2024 12:20:00,7.57,976.14,80.1,8.35,3.6,1207.41
650,05.01.2024 12:30:00,7.65,976.23,79.17,8.3,3.66,1207.21
651,05.01.2024 12:40:00,7.7,976.19,79.29,8.34,3.12,1206.93
652,05.01.2024 12:50:00,7.85,976.01,78.65,8.36,2.86,1206.05
653,05.01.2024 13:00:00,7.93,976.05,78.91,8.44,3.13,1205.71
654,05.01.2024 13:10:00,7.94,975.98,79.59,8.51,3.07,1205.56
655,05.01.2024 13:20:00,8.01,976.04,79.28,8.52,2.39,1205.34
656,05.01.2024 13:30:00,8.08,975.98,78.54,8.48,2.73,1204.98
657,05.01.2024 13:40:00,8.11,975.99,78.44,8.49,2.49,1204.86
658,05.01.2024 13:50:00,8.25,975.93,77.82,8.5,3.26,1204.18
659,05.01.2024 14:00:00,8.18,975.88,77.32,8.41,3.59,1204.46
660,05.01.2024 14:10:00,8.13,975.88,78.13,8.46,2.74,1204.65
661,05.01.2024 14:20:00,8.08,975.98,77.67,8.39,3.19,1205.02
662,05.01.2024 14:30:00,8.06,975.92,78.29,8.44,2.41,1205.01
663,05.01.2024 14:40:00,8.0,976.0,78.41,8.42,2.99,1205.39
664,05.01.2024 14:50:00,8.02,976.02,78.47,8.44,3.04,1205.31
665,05.01.2024 15:00:00,8.02,975.92,78.38,8.43,2.39,1205.19
666,05.01.2024 15:10:00,7.94,976.02,78.93,8.44,2.56,1205.67
667,05.01.2024 15:20:00,7.82,976.09,79.05,8.38,2.86,1206.28
668,05.01.2024 15:30:00,7.72,976.11,79.7,8.39,2.4,1206.75
669,05.01.2024 15:40:00,7.62,975.93,79.79,8.35,2.57,1206.95
670,05.01.2024 15:50:00,7.52,975.77,80.1,8.32,2.68,1207.21
671,05.01.2024 16:00:00,7.34,975.71,81.1,8.33,2.51,1207.88
672,05.01.2024 16:10:00,7.12,975.78,81.7,8.26,3.17,1208.95
673,05.01.2024 16:20:00,7.0,975.76,82.2,8.24,3.27,1209.47
674,05.01.2024 16:30:00,6.9,975.81,82.3,8.2,3.3,1209.96
675,05.01.2024 16:40:00,6.81,975.77,82.8,8.19,3.1,1210.34
676,05.01.2024 16:50:00,6.75,975.86,82.8,8.16,2.94,1210.7
677,05.01.2024 17:00:00,6.75,975.9,82.8,8.16,2.9,1210.76
678,05.01.2024 17:10:00,6.65,975.86,83.5,8.18,3.21,1211.12
679,05.01.2024 17:20:00,6.66,976.05,83.3,8.16,2.95,1211.31
680,05.01.2024 17:30:00,6.65,976.11,83.4,8.16,3.23,1211.44
681,05.01.2024 17:40:00,6.65,976.21,83.5,8.17,3.72,1211.56
682,05.01.2024 17:50:00,6.57,976.26,84.1,8.19,3.96,1211.95
683,05.01.2024 18:00:00,6.45,976.34,84.7,8.18,3.65,1212.58
684,05.01.2024 18:10:00,6.36,976.35,85.2,8.17,3.21,1213.02
685,05.01.2024 18:20:00,6.33,976.36,85.3,8.16,2.41,1213.16
686,05.01.2024 18:30:00,6.35,976.47,85.2,8.17,2.44,1213.19
687,05.01.2024 18:40:00,6.08,976.54,86.6,8.15,1.72,1214.47
688,05.01.2024 18:50:00,6.18,976.73,86.0,8.15,2.35,1214.29
689,05.01.2024 19:00:00,6.28,976.76,85.4,8.15,2.24,1213.87
690,05.01.2024 19:10:00,6.22,976.83,85.7,8.14,2.43,1214.22
691,05.01.2024 19:20:00,6.09,976.81,86.3,8.12,2.48,1214.79
692,05.01.2024 19:30:00,6.03,976.88,86.6,8.12,1.61,1215.13
693,05.01.2024 19:40:00,5.87,977.02,87.6,8.13,1.44,1215.98
694,05.01.2024 19:50:00,5.83,977.1,87.9,8.13,1.1,1216.28
695,05.01.2024 20:00:00,5.7,977.08,88.5,8.11,1.46,1216.79
696,05.01.2024 20:10:00,5.55,977.07,89.1,8.08,1.9,1217.45
697,05.01.2024 20:20:00,5.56,977.1,88.6,8.04,1.95,1217.47
